1169787	What are you studying?	4521459	Cad atá sibh ag déanamh staidéir?
1141131	Tom thinks you're lying.	4521462	Ceapann Tomás go bhfuil tú ag insint bréige.
1954284	Write me.	4521469	Scríobh chugam.
1765126	I'm from Croatia.	4521473	Is as an gCróit mé.
4488358	I arrived in China.	4521481	Tháinig mé go dtí an tSín.
2331884	I had to wait for Tom to finish.	4521486	Ba ghá dom fanacht le Tomás go gcríochnódh sé.
2647363	We believe you, Tom.	4521488	Creidimid tú, a Thomáis.
3256281	The room is too small.	4521492	Tá an seomra an-bheag.
796772	Is the sky blue? Yes.	4521493	An bhfuil an spéir gorm? Tá.
2254575	Where was it?	4521495	Cá raibh sé?
274210	Open the window.	4521497	Oscail an fhuinneog.
1449345	The girl in the blue coat is my daughter.	4521512	Is í m'iníon í an cailín a chaitheann cóta gorm.
4079454	The Irish girl, who is writing in Irish, is a writer.	4521521	Is scríbhneoir í an cailín Éireannach atá ag scríobh as Gaeilge.
4079450	An Irish girl is writing.	4521523	Tá cailín Éireannach ag scríobh.
4079380	The girl is Irish.	4521524	Is Éireannach í an cailín.
4079376	The girl is writing.	4521526	Tá an cailín ag scríobh.
4108807	I'm Irish, but I don't speak Irish.	4521528	Is Éireannach mé ach ní labhraím Gaeilge.
4108807	I'm Irish, but I don't speak Irish.	4521529	Is Éireannach mé ach níl Gaeilge agam.
46656	The girls are as busy as bees.	4521753	Tá na cailíní chomh gnóthach le beacha.
16760	You are always as busy as a bee.	4521754	Tá tú chomh saothrach le beach i gcónaí.
1384365	I was stung by a bee.	4521757	Chealg beach mé.
1148281	Good.	4521758	Go maith.
374827	Thank you!	4554673	Go raibh maith agat.
374827	Thank you!	4554675	Go raibh maith agaibh.
3425596	Why don't you?	4555674	Cén fáth nach ndéanfaidh tú?
16020	Can you drive a car?	4564511	An féidir leat carr a thiomáint?
16020	Can you drive a car?	4564518	An féidir leat gluaisteán a thiomáint?
1543164	I will eat chocolate.	4572119	Íosfaidh mé seacláid.
413731	One, two, three, four, five, six, seven, eight, nine, ten.	4577022	A haon, a dó, a trí, a ceathair, a cúig, a sé, a seacht, a hocht, a naoi, a deich.
1507268	They went up the stairs.	4606540	Chuaigh siad suas an staighre.
1180880	She gave him hell.	4646688	Ba chéasadh croí dó a bhí inti.
39881	At last, he went to America.	4646704	D'fhág sé chun Meiriceá sa deireadh thiar.
3171024	We'd better get inside.	4646711	B'fhearr dúinn dul isteach ann.
2254663	Where's the hospital?	3601171	Cá bhfuil an t-ospidéal?
4652198	I will open the door.	4668703	Osclóidh mé an doras.
4751757	Is he the one?	4751756	An é seo é?
1804760	Is that you?	4751758	An tú féin atá ann?
4652151	I cooked deer meat.	4770675	Réitigh mé fiafheoil.
1458036	Today is Wednesday.	4773197	Inniu an Chéadaoin.
4851580	Where are the books?	4857790	Cá bhfuil na leabhair?
4506364	He likes sports.	4857793	Is maith leis spórt.
4214752	I'm not pretty.	4857795	Nílim go deas.
4913055	I didn't do it for money.	4913295	Ní dhearna mé d'airgead é.
4913058	Tom didn't do it for money.	4913297	Ní dhearna Tomás d'airgead é.
3735439	Tom never washes his car.	4913301	Ní níonn Tomás a charr in aon chor.
2194111	No women would buy that.	4913304	Ní cheannódh aon bhean sin.
254723	I got off the train.	4915509	D'éirigh mé as an dtraein.
4969010	The book is on the shelf.	2712386	Tá an leabhar ar an sheilf.
4969071	I would like another beer.	2714189	Ba mhaith liom beoir eile.
4987791	She's not answering the phone either.	4987790	Níl sí ag freagairt an fón ach oiread.
1107991	What have you done?	4987799	Céard atá déanta agat?
4987818	I have no intention of changing.	4987815	Níl lá rúin agam an meon sin a athrú.
4987830	He probably won't be happy with the pictures.	4987826	Seans maith nach mbeidh sé róshásta le na pictiúir.
4987847	I saw the receipt on the kitchen table.	4987846	Chonaic mé an admháil thíos ar bhord na cistine.
1097942	I talk to you.	5015845	Labhraím leat.
2684405	I used to eat pizza.	5015854	D'ithinn pizza.
2234817	Don't laugh!	5015859	Ná bí ag gáire.
2111746	I'm concerned.	5015861	Tá imní orm.
436427	I am sick.	5015864	Tá mé tinn.
2276031	I don't have an appointment.	5015900	Níl coinne agam.
28370	Haven't we met before?	5015978	Nár chasamar ar a chéile roimhe seo?
293244	He often plays the guitar.	5015990	Is minic a mbíonn sé ag seinn ar an ngiotár.
50370	There must have been a large audience at the concert.	5015993	Caitheadh sé go raibh lucht éisteachta mór ag an gceolchoirm.
33689	We couldn't figure out what Paul wanted to do.	5015996	Ní raibh muid in ann déanamh amach ceard a bhí Paul ag iarraidh a dhéanamh.
5029530	When did my sister sing that song?	5029563	Cathain a chan mo dheirfiúr an t-amhrán sin?
5053393	I was exhausted.	5053384	Bhíos traochta.
5053400	I booked us a hotel in Galway tonight.	5053398	Tá óstán curtha in áirithe agam anocht i nGaillimh
392210	What is this?	5081179	Cad é sin?
5127367	He worked for the council.	3785870	Bhí sé ag obair don chomhairle.
5127607	How many eggs did mammy buy?	5029546	Cá mhéad úbh a cheannaigh Mámaí?
5127608	I'm learning Irish.	4969131	Tá mé ag foghlaim na Gaeilge.
5127609	The orange is on the table.	4969125	Tá oráiste ar an mbórd.
5127610	This table is white.	4969027	Tá an bord seo bán.
370728	How many pens do you have?	4773430	Cá mhéad peann atá agat?
5127613	I must buy a new pair of shoes.	4773304	Caithfidh mé péire bróg nua a cheannach.
373320	How are you?	5137625	Cónas atá tú?
1907470	It's very easy to sound natural in your own native language, and very easy to sound unnatural in your non-native language.	5151955	Is sár-éasca blas nádúrtha bheith agat i do theanga féin. Is sár-éasca, freisin, blas mínádúrtha bheith agat nuair nach bhfuil sé do theanga féin.
5152134	"Are you talking to me?" "Are you talking to me?" "I'm the only person here."	5152130	"An bhfuil tusa ag labhart domsa?" "An bhfuil tusa ag labhart domsa?" "Is mise an t-aon duine atá anseo."
5152142	She reads.	3600056	Léann sí.
2193749	What's up with you?	3335788	Cad tá uait?
5152211	Jump to attention!	3785863	Léim ar aire!
2252606	There are conditions.	5152215	Tá coinníollacha ann.
5152233	You have superb English.	4773410	Tá sárBhéarla agat.
5152236	We want an ambulance.	4773424	Tá otharcharr uainn.
5152240	She'll come without delay.	626911	Tiocfaidh sí gan mhoill.
5152242	He is too small.	626949	Tá sé ró-bheag.
1520824	It takes one to know one.	651199	Aithníonn ciaróg ciaróg eile.
5152249	Tom was taken.	3930768	Tógadh Tomás.
761881	I felt bad.	5152259	Bhraith mé go holc.
1862	It is raining.	5152262	Tá sé ag cur báisteach.
434544	Do you have a map?	2714644	An bhfuil léarscáil agaibh?
2983683	The house is big.	5152270	Is mór an teach.
5152272	Aren't you satisfied?	3095095	Nach bhfuil tú sásta?
3100447	The man is strong.	5152273	Is láidir an fear.
3118322	It was not a coincidence.	5152280	Níorbh ea comhtharlú é.
418480	Happy Fourth of July!	5152287	4 d'Iúil shona duit!
2549676	We are at war.	5152365	Táimid i gcogadh.
2549676	We are at war.	5152366	Táimid ag cogadh.
2643402	Do you have a recommendation?	3785872	An bhfuil moladh agat?
5152381	It grew dark.	4549689	D'éirigh sé dorcha.
5152586	I never saw the like of it before.	5152487	Ní fhaca mé a leithéid riamh.
2714604	This game is easy.	5152627	Is éasca an cluiche seo.
5152628	Éamonn is the one who made it.	2951315	Sé Éamonn a rinne é.
432001	A good start is half the work.	5152632	Tús maith, leath na hoibre.
5152633	Thank God that nobody was hurt.	5152634	Buíochas le Dia nach raibh aon duine gortaithe.
3659364	My native language is Turkish.	5152674	Is é Tuircis mo theanga dhúchais.
5152675	I enjoy it a lot.	3785864	Thaitin sé go mór liom.
5152677	Don't bother with that now!	3785868	Ná bac leis sin anois!
2470615	He is going to write a letter.	5152679	Scríobhfaidh sé litir.
5152681	This is a play on words.	3961093	Is imeartas focal é seo.
4061662	Would you like to go dancing?	5152687	Ar mhaith leat dul ag rince?
5152693	You learned quickly.	4521502	D'fhoghlaim tú go tapa.
5152694	Make some hot tea for yourself.	4555628	Déan tae te duit féin.
5152695	Why won't you make it?	4555674	Cén fáth nach ndéanfaidh tú?
30316	Hi! How are you?	5152696	Dia duit! Cé chaoi a bhfuil tú?
5152863	The man I see is very tall.	871596	Tá an fear a fheicim an-ard.
5152865	I'll give support to anyone at all who asks it of me.	871603	Tabharfaidh mé cóip do dhuine ar bith a iarrann é.
5152867	He cut it with the knife.	871616	Ghearr sé leis an scian é.
5152868	He cut it with the knife that he got as a gift from his brother.	871620	Ghearr sé é leis an scian a fuair sé mar bronntanas óna dheartháir.
5152869	They bought a house in Connemara last year.	871623	Cheannaigh siad teach i gConamara anuraidh.
5152871	There's a man at the door who's asking to speak with you.	871633	Tá fear ag an doras atá ag iarraidh caint leat.
5152872	Last week he saw an old friend whom he hadn't seen in years.	871635	Chonaic sé seanchara an tseachtain seo caite nach bhfaca sé le blianta.
5152875	Colm is the guy who I thought saw me.	871641	Is é Colm an duine a cheap mé a chonaic mé.
5152876	They're making something or other here.	871647	Tá sé ag déanamh rud éigin ansin.
5152877	I like the picture I'm watching now.	871651	Is maith liom an pictiúr a fheicim ansin.
5152878	Will you do the work that Seosamh didn't do?	871653	An ndéanfaidh tú an obair nach ndearna Seosamh?
5152880	The people who left yesterday are from Scotland.	871657	Is as Albain na daoine a d’imigh inné.
5152881	She doesn't like the food that Bríd makes.	871660	Ní maith léi an bia a dhéanann Bríd.
5152883	I like the food that Cáit makes best.	871664	Déanann Cáit an bia is fearr liom.
5152884	She doesn't enjoy the food that Bríd makes for her.	871665	Ní thaitníonn an bia a dhéanann Bríd léi.
5152885	Peige is probably the one who'll finish the work.	871677	Is í Peige an duine a chríochnóidh an obair.
5152886	I don't understand the questions that the teacher sets.	871680	Ní thuigim na ceisteanna a chuireann an múinteoir.
5152891	Which of them do you prefer?	871708	Cé acu is fearr leat?
5152892	What's your favourite food?	871710	Cén bia is fearr leat?
5152894	Who's going to be here?	871714	Cé na daoine a bheidh anseo?
5152895	Which woman were you talking with?	871716	Cén bhean a bhí ag caint leat?
5152897	When is the last time he was here?	871721	Cathain a bhí sé anseo cheana?
5152899	What time will you come back?	871723	Cén uair a thiocfaidh tú ar ais?
5152901	How is the work progressing?	871733	Conas atá an obair ag dul ar aghaidh?
24714	What will you have to drink?	871739	Céard a ólfaidh tú?
5152905	What newspaper would you prefer?	871745	Cén nuachtán ab fhearr leat?
1358863	Who lives in this house?	871747	Cé atá ina chónaí sa teach sin?
5152907	What film did ye see?	871751	Cén scannán a chonaic sibh?
5152908	Who owns this food?	871753	Cé leis an bia seo?
5152966	What are ye doing?	5152970	Cad atá á dheineamh agaibh?
5154143	Even though the weather was fine, I gave him my coat as he was going out.	5154139	Cé go raibh an aimsir tirim, thug mé mo chóta dó nuair a bhí sé ag dul amach.
373216	Really?	5154325	Dáiríre?
2318372	I don't know where my keys are.	5154509	Níl a fhois agam cá bhfuil m'eochracha.
5154514	What I'll do is: I'll clean the room.	873141	’Séard a dhéanfaidh mé ná an seomra a ghlanadh.
2647765	Why was Tom crying?	5154544	Cén fáth a raibh Tom ag gol?
3431239	Tom laid the book on the desk.	5154546	Chuir Tom an leabhar ar an deasc.
1866485	No one agreed with him.	5154553	Níor aontaigh aon duine leis.
239705	Don't speak unless you have something worth saying.	5154566	Ná habair mura bhfuil rud ináirithe le rá agat.
3918126	How can we find them?	5154920	Conas ar feidir linn iad a fháil?
1893794	We heard a noise.	5154935	Chualamar torann.
689937	I haven't eaten for days.	5154950	Níl aon rud ithe agam le cúpla leathanta anuas.
4627966	I believed him at first.	5154966	Chreid mé leis ar dtús.
3910178	We won't see him again.	5154968	Ni fheicimid arís é.
22175	Which way is the beach?	5154975	Cén slí abhfuil an trá?
21523	School begins at 8:10 a.m.	5155020	Tosaíonn scoil ag a hocht a chlog ar maidin.
3903553	Is there a problem with her?	5155033	An bhfuil rud cearr léi?
70623	What is your name?	5155036	Cad is ainm duit?
4438756	You are a good mother.	5155038	Is máthair maith thú.
1946835	It's important that she hears this.	5155040	Tá sé tábhacht go gcloiseann sí an rud seo.
870646	It's only a minor setback.	5155044	Ní ach dul ar gcúl bheag é.
3084019	I saw them kill it.	5155045	Chonaic mé iad é a mharú.
3567233	What's really bothering Tom?	5155047	Cad atá ag cuir isteach ar Tom i ndáiríre?
5156904	I'll go shopping this afternoon, though I don't have much money.	4646700	Rachaidh mé ag siopadóireacht tráthnóna inniu cé nach bhfuil mórán airgid agam.
3310015	We've got someone else to do that.	5167953	Tá duine eile againn an rud seo a dhéanaimh.
1096306	You can't see Mt. Fuji from here.	5167966	Ní féidir Sliabh Fuji a fheiceál as seo.
1123550	All apples are red.	5167969	Tá gach úill dearg.
2255131	You look well.	5516927	Tá tú ag breathnú go maith.
5516929	Thank God you found me.	5516931	Buíochas le Dia gur tháinig tú orm.
885649	I wish I was young again.	5516941	Faraor nach bhfuil mé in aois na hóige arís.
2660740	That's for sure.	5516944	Sin í an fhírinne.
5516945	If it weren't for you, God knows when we'd find out about their mistake.	5516948	Mar murach tusa, ag Dia atá a fhios cén uair a gheobhaimis amach faoin mbotún sin a rinne iad.
5516950	That's one way of looking at it, I suppose.	5516952	Sin bealach amháin le breathnú air is docha.
2730824	Please stand back!	5516966	Seasaigí siar le bhur dtoil.
38482	Stand back, please.	5516966	Seasaigí siar le bhur dtoil.
5520743	Could I speak to you, in private, please?	5520737	Meas tú an bhféadfainn labhairt leat, go príobháideach, le do thoil?
5533546	Dick died when he was ten years old.	5228140	Fuair Dick bás nuair a bhí sé deich mbliana d'aois.
5533547	He's okay.	5228134	Tá sé ceart go leor.
2123589	It's okay.	5228134	Tá sé ceart go leor.
3223358	What will happen to him?	4549687	Cad a tharlóidh dó?
3431167	Tom is upstairs with the children.	5538430	Tá Tom thuas staighre lena páistí.
5537232	He's here.	5538453	Tá sé anseo.
5537230	He is here.	5538453	Tá sé anseo.
5536708	Tom wrote a story about that.	5538459	Scríobh Tom scéal faoin sin.
5536043	They are not my friends.	5538466	Ní mo chuid cairde iad.
5535249	Tom's still eating.	5538468	Tá Tom ag ithe, fós.
5535248	Tom is still eating.	5538468	Tá Tom ag ithe, fós.
5534919	Tom owns about thirty guitars.	5538469	Tá tríocha giotár le Tom.
5534739	We won't know until next year.	5538474	Ní bheidh a fhios againn go dtí an bhliain seo chugainn.
5534734	Tom sang Mary's favorite song.	5538477	Chan Tom an t-amhrán is fearr le Mary.
5530853	Tom went home for the weekend.	5538480	Chuaigh Tom abhaile don deireadh seachtaine.
5530847	Tom went to the swimming pool.	5538481	Chuaigh Tom go dtí an linn snámha.
5530174	Tom's children are downstairs.	5538483	Tá páistí Tom thíos staighre.
5529413	This is just a game.	5538494	Níl ach cluiche é seo.
2111746	I'm concerned.	5542442	Tá mé buartha.
703243	I'm speaking with my student.	5542503	Tá mé ag labhairt le mo mhac léinn.
5556847	She always looks happy, but she is not happy at all.	4773211	Bíonn cuma áthais uirthi i gcónaí, ach níl áthas uirthi ar chor ar bith.
5556850	She is always looking happy, but she is not happy at all.	4773211	Bíonn cuma áthais uirthi i gcónaí, ach níl áthas uirthi ar chor ar bith.
1437	Congratulations!	5563709	Comhghairdeas!
28129	Wrong.	5563713	Cearr.
28129	Wrong.	5563714	Mícheart.
36088	What?	5563716	Cad é?
18157	Hunger is the best sauce.	5564580	Is maith an t-anlann an t-ocras.
280288	Birds of a feather flock together.	651199	Aithníonn ciaróg ciaróg eile.
2376	The walls have ears.	5564584	Bíonn cluasa ar an gcoill.
2376	The walls have ears.	5564585	Bíonn cluasa ar na claíocha.
453394	Love is blind.	5564592	Folaíonn grá gráin.
2502611	Do you have the book?	5542375	An bhfuil an leabhar agaibh?
5564654	Is the householder at home?	5228199	An bhfuil fear an tí sa mbaile?
5564672	I agree with the statement.	5564670	Aontaím leis an ráiteas.
5569801	If I had money, I would buy tickets for the concert.	5569800	Má bheadh airgead agam, cheannóin ticéid don cheolchoirm.
310870	Is she a computer programmer?	5569929	An ríomhchláraitheoir í?
2657676	I have enough money.	5569821	Tá go leor airgid agam.
750642	I was at the cinema.	4646724	Bhí mé ag an bpicitúrlann.
5571928	I go to the cinema once a week.	752743	Téim go dtí an phictiúrlann uair amháin sa seachtain.
753316	I was born in 1988.	4773426	Rugadh mé i 1988.
36419	Why?	4616522	Cén fáth?
36419	Why?	5585530	Cad chuige?
5592155	The poor man was stretched out on the ground, unconscious.	5592152	Bhí an fear bocht sínte amach ar an talamh, gan aithne gan urlabhra.
5592179	I nearly fainted when I heard the story.	5592176	Ba bheag nár thit mé i laige nuair a chuala mé an scéal.
3100402	He was exhausted.	5592184	Bhí sé tuirseach traochta.
39824	I'm worn out.	5592187	Táim tuirseach traochta.
844055	Incredible!	5592195	Dochreidte!
5592747	Tom put his selfie online.	5592743	Chuir Tomás a fhéinphic ar líne.
5592747	Tom put his selfie online.	5592749	Chuir Tomás a fhéinín ar líne.
1182334	Hurry!	5593026	Brostaigh!
293951	Does he speak English?	2714643	An bhfuil Béarla aige?
5598939	Catherine was born in 1985.	874938	Rugadh Caitríona in 1985.
4645428	It's all right!	5228134	Tá sé ceart go leor.
39996	Sorry...	5599784	Tá brón orm...
138919	Welcome.	5599790	Fáilte romhat.
138919	Welcome.	5599791	Fáilte romhaibh.
392296	Finally!	5599792	Faoi dheireadh!
393357	Please.	5599795	Le do thoil.
393357	Please.	5599798	Le bhur dtoil.
393357	Please.	5599799	Mas é do thoil é.
393357	Please.	5599801	Mas é bhur dtoil é.
631038	Jump.	5599817	Léim.
631038	Jump.	5599819	Léimigí.
1053192	Careful!	2795456	Bí cúramach!
1053192	Careful!	5599829	Bígí cúramach!
1357603	Done.	5599832	Déanta.
1445743	Bullshit.	5599834	Cacamas.
1507459	Attaboy!	5599841	Maith thú!
1598991	Again?	5599855	Arís?
1744314	Wait!	5599857	Fan!
1744314	Wait!	5599860	Fanaigí!
2770644	Lol!	5599875	AGOA!
2897145	Understood.	5599881	Tuigthe.
3133955	Understand?	5599882	An dtuigeann tú?
3133955	Understand?	5599883	An dtuigeann sibh?
2323	I don't care.	5614601	Is cuma liom.
42384	It makes no difference to me.	5614601	Is cuma liom.
42845	It's the same to me.	5614601	Is cuma liom.
255222	It's all the same to me.	5614601	Is cuma liom.
257396	I don't mind.	5614601	Is cuma liom.
2276593	She's a nun.	5614616	Is bean rialta í.
1125088	The nuns are singing.	5614617	Tá na mná rialta ag canadh.
253865	I don't want any sandwiches.	5621927	Ní mian liom ceapairí ar bith.
5624137	Are you Russian?	3898620	An Rúiseach thú?
5101597	I often eat apples.	1467586	Ithim úlla go minic.
5624138	My name is Yohannis.	3930990	Yohannis is ainm dom.
348596	I'm pregnant.	4606581	Táim ag iompar clainne.
1799986	I lost my keys.	5570616	Chaill mé m'eochair.
453183	I want a good dictionary.	4606563	Is mian liom foclóir maith.
5626040	The Catholic Church had a strong grip on society.	5626038	Bhí greim daingean ag an Eaglais Chaitliceach ar an tsochaí.
2912868	I have no prejudice.	5635929	Nílim claonta.
375822	What happened?	5648213	Cad a tharla?
3806342	They reached their destination.	5648268	Bhain siad an ceann scríbe amach.
2203837	Tom succeeded.	5648314	D'éirigh le Tomás.
1915930	It's nothing to write home about.	5648453	Níl sé thar mholadh beirte.
2237178	Tom listened attentively.	5648859	D'éist Tomás go géar.
2239852	Tom was smoking.	5648892	Bhí Tomás ag caitheamh tobac.
2107602	Tom's smoking.	5648897	Tá Tomás ag caitheamh tobac.
1662944	Tom is smoking.	5648897	Tá Tomás ag caitheamh tobac.
1533419	Tom was furious.	5649004	Bhí Tomás ar buile.
1868211	Tom is furious.	5649007	Tá Tomás ar buile.
5650982	Tom received a tongue lashing.	5650983	Fuair Tomás léasadh teanga.
1723	Merry Christmas!	5670084	Nollaig Shona!
1723	Merry Christmas!	5670086	Nollaig Shona duit!
609291	I can't talk.	5228197	Ní féidir liom labhairt.
5678795	Is it Seán that's working?	873148	An é Seán atá ag obair?
5678800	There is a beautiful park in the center of the town.	5015987	Tá páirc álainn i lár an bhaile.
5678814	His mother had three sons, and he was the youngest.	4549682	Bhí triúr mac ag a mháthair, agus is é an mac is óige.
68199	That boy is his brother.	4606579	Is é an buachaill sin a dheartháir.
5684856	It's clear Tom doesn't have an ounce of humanity.	5684853	Tá sé soiléir nach bhfuil puinn daonnachta ag Tomás.
5685094	Tom is not in the mood for talking.	5685095	Níl fonn cainte ar Tomás.
5699720	I know this part of the city well.	5228129	Tá aithne mhaith agam ar an bpáirt seo den chathair.
2239737	Tom was babbling.	5759634	Bhí Tomás ag plobaireacht.
5807830	When the cat leaves, the rat dances.	5807826	Nuair a bhíonn an cat amuigh, bíonn an luch ag rince.
2248037	I'm in love.	5840817	Táim i ngrá.
20042	Without a doubt!	5844627	Gan aon agó!
252725	I want to talk to you.	6042347	Ba mhaith liom caint leatsa.
2282264	He's a drag queen.	6077699	Is banríon draig é.
2646712	Who said that to you?	6091914	Cé dúirt é sin leat?
3861611	Water is life.	5978202	Is é an bheatha an t-uisce.
6035834	Is Mary in the garden?	6037054	An bhfuil Mary sa ghairdín?
6036333	I need a few people to help me.	6037051	Tá cúpla daoine uaim chun cabhair a tabhairt dom.
6091901	There are seven people in my school.	6031854	Tá seascair daoine i mo scoil.
6091902	Everybody had advice for her.	3785873	Bhí moladh ag gach duine uirthi.
6091905	The woman is talking non-stop.	6091903	Tá an bhean ag caint gan stad gan staonadh.
6091909	He wasn't listening to her.	6091908	Ní raibh sé ag éisteacht léi.
6091919	She had a place in society.	6091916	Bhí a háit aici sa chomhluadar.
6091922	Nothing changes from beginning to end.	6091920	Ní athraíonn rud ar bith ó thús go deireadh
6091924	She is a talkative person.	6091923	Is duine cainteach í.
6091927	She goes back on her word.	6091926	Téann sí siar ar a focal.
6091933	He wasn't at all satisfied.	6091932	Níl sé sásta ar chor ar bith.
6091936	He doesn't give her any support.	6091935	Ní thugann sé aon tacaíocht di.
6091938	The woman said that she would like to work herself.	6091937	Dúirt an bean gur mhaith léi dul ag obair í féin.
2014730	If you want to talk, let's talk.	6319247	Má tá tú ag iarraidh bheith ag caint, bímis.
2014731	Is that what you want me to say?	6319250	An é sin an rud ba mhaith leat mé a rá?
2014732	Is that why you want to hurt me?	6319252	An é sin an chúis a bhfuil tú ag iarraidh mé a ghortú?
2014733	Is that why you want to kill me?	6319253	An é sin an chúis a bhfuil tú ag iarraidh mé a mharú?
2014734	It isn't something I want to do.	6319254	Ni rud é a bhfuil fonn orm a dhéanamh.
2014735	Let me know what you want to do.	6319257	Cuir in iúl dom cad é atá tú ag iarraidh a dhéanamh.
2014736	My parents want me to come home.	6319259	Ba mhaith le mo thuismitheoirí mé a theacht abhaile.
2014737	So what is it you want me to do?	6319263	Mar sin cad é ba mhaith leat mé a dhéanamh?
2014738	That's just what I want to hear.	6319264	Sin é go díreach an rud atá mé ag iarraidh a chloisteáil.
2014739	There's something I want to try.	6319265	Tá rud ann ar mhaith liom triail a bhaint as.
2014740	They both want to say something.	6319267	Tá fonn ar an mbeirt acu rud éigin a rá.
2014741	They just want someone to blame.	6319270	Níl siad ach ag iarraidh duine éigin leis an locht a chur air.
2014742	They want Tom to stay overnight.	6319272	Tá siad ag iarraidh Tom a fhanacht thar oíche.
2014743	Tom and Mary don't want us here.	6319273	Ní maith le Tom agus Mary go bhfuilimid anseo.
2014744	Tom and Mary want to talk to me.	6319274	Tá Tom agus Mary ag iarraidh labhairt liom.
2014745	Tom didn't want me to touch him.	6319275	Ní raibh Tom ag iarraidh mé lámh a leagan air.
2014746	Tom doesn't want that right now.	6319276	Níl Tom á iarraidh sin faoi láthair.
2014747	Tom doesn't want to go to sleep.	6319277	Níl Tom ag iarraidh dul a chodladh.
2014748	Tom doesn't want to talk to you.	6319278	Níl Tom ag iarraidh bheith ag caint leat.
2014749	Tom just wants something to eat.	6319279	Níl Tom ag iarraidh ach greim le hithe.
2014750	Tom said he didn't want a drink.	6319280	Dúirt Tom nach raibh sé ag iarraidh dí.
2014751	Tom said he didn't want to talk.	6319281	Dúirt Tom nach raibh sé ag iarraidh bheith ag caint.
2014752	Tom said he wanted some company.	6319282	Dúirt Tom go raibh comhluadar uaidh.
2014753	Tom wanted me to do him a favor.	6319283	Bhí Tom ag iarraidh mé gar a dhéanamh dó.
2014754	Tom wanted to see me right away.	6319284	Bhí Tom ag iarraidh mé a fheiceáil láithreach bonn.
2014755	Tom wants to be like his father.	6319285	Tá Tom ag iarraidh bheith cosúil lena athair.
2014756	Tom wants to break up with Mary.	6319286	Ba mhaith le Tom scaradh le Mary.
2014757	Tom wants to see you downstairs.	6319287	Tá Tom ag iarraidh thú a fheiceáil thíos staighre.
2014758	Tom wants to spend time with me.	6319288	Tá fonn ar Tom am a chaitheamh liom.
2014759	Tom wants us to enjoy ourselves.	6319289	Ba mhaith le Tom go mbainimid taitneamh as.
2014760	Tom, I want to hear it from you.	6319290	A Tom, uaitse atá mé ag iarraidh é a chloisteáil.
2014761	Tom, I want you to come with me.	6319291	A Tom, ba mhaith liom thú a theacht liomsa.
2014762	Tom, I want you to listen to me.	6319292	A Tom, ba mhaith liom thú a éisteacht liom.
2014763	We don't want any bad publicity.	6319293	Nílimid ag iarraidh drochphoiblíochta.
2014764	We don't want any more mistakes.	6319294	Níl tuilleadh botún ar bith uainn.
2014765	We don't want to be any trouble.	6319295	Nílimid ag iarraidh trioblóide.
2014766	We don't want to scare Tom away.	6319296	Nílimid ag iarraidh Tom a scanrú ar shiúl.
2014767	We don't want to startle anyone.	6319297	Nílimid ag iarraidh geit a bhaint as éinne.
2014768	We just want to sell you things.	6319298	Nílimid ag iarraidh ach rudaí a dhíol leat.
2014769	We want to have a word with Tom.	6319299	Ba mhaith linn rud a phlé le Tom.
2014770	We want you to have a good time.	6319300	Ba mhaith linn thú taitneamh a bhaint as.
2014771	We wanted to wish you good luck.	6319301	Bhíomar ag iarraidh an t-ádh a ghuí leat.
2014772	What didn't Tom want you to see?	6319302	Cad é nach raibh Tom ag iarraidh thú a fheiceáil?
2014773	What do you really want from us?	6319303	Cad é go díreach atá tú ag iarraidh a fháil uainn?
2014774	What do you want me to call you?	6319304	Cad é ba mhaith leat mé a thabhairt ort?
2014775	What do you want me to start on?	6319305	Cár mhaith leat mé a thosú?
2014776	What do you want me to tell you?	6319306	Cad é ba mhaith leat mé a rá leat?
2014777	What doesn't Tom want us to see?	6319307	Cad é nach bhfuil Tom ag iarraidh muid a fheiceáil?
2014778	What else do you want me to say?	6319308	Cad eile atá tú ag iarraidh mé a rá leat?
2014779	Why does Tom want us to do this?	6319309	Cén fáth a bhfuil Tom ag iarraidh muidne a dhéanamh seo?
2014780	Why should Tom want to see Mary?	6319310	Cén fáth ar chóir do Tom Mary a fheiceáil?
2014781	Why would they want to harm Tom?	6319311	Cén fáth a mbeidís ag iarraidh Tom a ghortú?
2014782	Why would Tom want to hurt Mary?	6319312	Cén fáth a mbeadh Tom ag iarraidh Mary a ghortú?
2014783	Why would we want to punish you?	6319314	Cén fáth a mbeimis ag iarraidh pionós a chur ort?
2014784	Would you like to give it a try?	6319315	Ar mhaith leat triail a bhaint as?
2014785	You can stand up if you want to.	6319317	Is féidir leat seasamh suas más maith leat.
2014786	You know what I want you to say.	6319318	Tá a fhios agat cad é atá mé ag iarraidh thú a rá liom.
2014787	You may want to slow down a bit.	6319319	Is dócha gur chóir duit moilliú.
1126713	She married him when she was 20.	6319320	Phós sí é nuair a bhí sí 20 d'aois.
1126714	The doctor might have said that.	6319321	Is féidir go ndúirt an dochtúir é sin.
1126715	Generally, the Japanese are very diligent workers.	6319322	Tá na Seapánaigh ina n-oibrithe an-díograiseacha den chuid is mó.
1126716	I regret to say that he's gone, never to return.	6319323	Is eagal liom a rá go bhfuil sé imithe agus ní fhillfidh sé choíche.
1126717	A girl caught her fingers in the door.	6319324	Cheap cailín a méara sa doras.
1126718	All in good time.	6319325	In am is i dtráth.
